,Unnamed: 0,stim1_location,stim2_location,response1_area1,responsestrength1_area1,reactivation_area1,REACT1,response2_area1,responsestrength2_area1,response1_area2,responsestrength1_area2,reactivation_area2,REACT2,reactstrength_area1,reactstrength_area2,response2_area2,responsestrength2_area2,delay1,delay2,ITI,stim_start,stim2_start,stim_duration,react_start,react_end,react_strength,window,steps,across_factor,stim1_location_rad,stim2_location_rad,response1,response2,response1Err,response2Err,across_factor_label
32442,32442,128,284,2.173327681525919,1.0311875562900696,2.2004961539612413,True,-1.3737111409636404,1.0811687096058442,2.247358751736497,1.0016339198459614,2.37884170847669,True,1.4746694591854226,1.3316640107572495,-1.3002896511034503,0.9959555360240752,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.234021442552742,-1.3264502315156905,2.210343216631207,-1.3370003960335457,-0.023678225921534683,-0.01055016451785518,0.0%
32448,32448,127,42,2.139472697416529,0.999435959146408,0.6075730553986972,True,0.8459693200321151,1.0132863854731016,2.2694860222187114,0.989679663550649,-2.3784100173671683,True,1.5045978294466291,0.0026778046206733,0.7367886791121603,0.9504059916129768,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.2165681500327987,0.7330382858376184,2.2044793598176193,0.7913789995721374,-0.012088790215179477,0.058340713734518955,0.0%
32449,32449,331,26,-0.4620489542346076,0.992586714104858,2.6761436934954634,True,0.4481464871643797,1.095476647062152,-0.6996471972867735,0.9892784883490092,-1.3729042168059642,True,0.004937741654146,1.6613510152147524,0.4762256016287816,1.0706214310724222,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.5061454830783552,0.4537856055185257,-0.5808480757606906,0.4621860443965806,-0.07470259268233544,0.008400438878054962,0.0%
32453,32453,8,84,0.1337470872256114,1.0342667896079252,2.082755635932104,True,1.3636960867543673,0.997463184883252,0.2159119632443895,1.004566934604207,2.498892467873516,True,0.0021000150087059,0.0118567316740872,1.3594776471746874,0.9678539046206897,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.13962634015954636,1.4660765716752369,0.17482952523499984,1.3615868669645268,0.03520318507545349,-0.10448970471071008,0.0%
32456,32456,49,329,0.8599930166803943,1.0067610083889305,-2.8473838531863964,True,-0.6544665947513616,1.041694928778068,0.6984071947675321,1.0088065997925966,-1.5209367448102118,True,0.0008480444182107,0.0035896514456045,-0.6700155542692346,1.0051598544858311,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.8552113334772214,-0.5410520681182422,0.7792001057239628,-0.6622410745102982,-0.07601122775325869,-0.12118900639205601,0.0%
32458,32458,305,345,-1.108667833141877,1.0401960591269916,0.6809371883079823,True,-0.2283564986958397,1.0403741857111344,-0.987258631196644,1.0536029945985963,-0.8716224849803546,True,0.0010742321177576,0.4274305160211767,-0.332757277443971,1.020539161545173,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.959931088596881,-0.26179938779914913,-1.0479632321692605,-0.280556888069905,-0.08803214357237941,-0.01875750027075583,0.0%
32459,32459,322,348,-0.7216634021340351,1.0146869420636584,-0.1056916510497983,True,-0.2082905636035766,1.0031154651021148,-0.7005558117658577,0.9948345713305996,-1.5799568632040035,True,0.0052356191325146,0.0055059589902226,-0.2502400422679202,0.9928273417299336,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.6632251157578448,-0.20943951023931984,-0.7111096069499463,-0.22926530293574832,-0.047884491192101454,-0.019825792696428444,0.0%
32474,32474,158,209,2.6482042552712337,1.0932045143124467,2.2581770623670696,True,-2.6271616569505407,1.0142694543139288,2.7891401514330694,1.0281354807282483,-2.807920124231134,True,1.3929161355070043,0.0045350171794512,-2.5617037736252577,1.0530747828755551,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.7576202181510405,-2.6354471705114375,2.718672203352151,-2.5944327152878994,-0.03894801479888962,0.04101445522353806,0.0%
32479,32479,309,196,-0.8482384502139013,1.0164267679247576,-0.7827016657392162,True,-2.9318773063778787,1.017649581688134,-0.8153542861866638,0.9933875722702572,-1.3390336669491023,True,1.5970021221068935,0.0019412502679322,-2.889674228826144,1.0018701043785927,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.8901179185171078,-2.8623399732707004,-0.8317963682002825,-2.9107757676020114,0.058321550316825246,-0.048435794331310955,0.0%
32481,32481,172,202,2.9937486257144736,1.0148294764954398,-2.424495691779944,True,-2.8045582523813484,1.0008764882180752,-3.1289652029551305,1.0392524872360345,1.5143058282023878,True,0.004316467820741,0.0012274351186743,-2.7005163854246894,0.9786854002052512,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,3.001966313430247,-2.7576202181510405,3.0739843649694647,-2.752537318903019,0.07201805153921771,0.0050828992480216155,0.0%
32493,32493,45,351,0.7218670093279994,1.016952714083444,2.338540560015938,True,-0.0940502364645572,1.0221894437373409,0.9404878807490245,1.0263008830941782,-2.653743004938145,True,0.0030669678522172,0.0017069604489465,-0.1969183844946516,1.0807782118798597,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.7853981633974483,-0.15707963267948966,0.8311774450385117,-0.14548431047960397,0.045779281641063485,0.011595322199885657,0.0%
32501,32501,178,342,3.052261333999988,0.9828871242449746,2.4303944421133834,True,-0.3087712170806791,1.001356197472764,3.077564172146677,1.00783803384663,2.7979088563187955,True,0.0127919757470304,0.7948266756977614,-0.3074312448743072,1.0116850156945314,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,3.1066860685499065,-0.3141592653589793,3.064912753073332,-0.30810123097749287,-0.04177331547657426,0.006058034381486435,0.0%
32505,32505,121,327,1.9918652476705707,1.0245998806861767,1.936547664581456,True,-0.6172016914926429,1.0117323589716425,2.129661569934288,1.0176218977439917,0.2817019980821164,True,1.128868455092357,0.002271289338293,-0.5334950927898289,1.0273959334963216,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.111848394913139,-0.5759586531581284,2.060763408802429,-0.5753483921412363,-0.051084986110709926,0.0006102610168921837,0.0%
32509,32509,187,46,-2.8470774675862427,1.0839263811596314,0.9062540724810536,True,0.918897247568532,0.9993713885744304,-3.0820884008521725,1.0906168803923446,0.6466463334495645,True,0.0020321375648632,0.0020073218526799,0.8216974208101996,1.0190414464217132,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.01941960595019,0.8028514559173916,-2.9645829342192074,0.8702973341893658,0.05483667173098272,0.06744587827197429,0.0%
32520,32520,51,161,0.8719432239599999,1.0749399318631725,-1.621512593478157,True,2.791783359994905,1.0573057948915694,0.9991448940797693,1.0118503906193024,1.5266324719105004,True,0.0028759415640379,0.6249960256516262,2.8345540577191466,0.9913006986463808,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.8901179185171081,2.8099800957108707,0.9355440590198842,2.8131687088570265,0.04542614050277621,0.003188613146155873,0.0%
32535,32535,79,224,1.2438313135139072,1.0761511708680795,-2.589649239881013,True,-2.396832506327004,0.9899322816659768,1.351676805173884,1.0206833892167224,-0.6700859320558223,True,0.0013449071652783,0.0056007100031921,-2.33156607920018,1.0104476831060012,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.3788101090755203,-2.373647782712288,1.2977540593438954,-2.364199292763592,-0.08105604973162478,0.009448489948695769,0.0%
32541,32541,295,299,-1.379947672721786,1.0558631391856232,-0.7015015645721037,True,-1.0355804536501236,0.9465180516028991,-0.9932443827619524,0.9882813142749416,2.211768844662457,True,0.0026202035975443,0.0030917458428658,-1.0612931343550005,0.993040536702163,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.1344640137963138,-1.0646508437165405,-1.1865960277418695,-1.048436794002562,-0.052132013945555646,0.016214049713978412,0.0%
32555,32555,49,8,0.6582860688223471,1.010235916792653,0.0702004389602445,True,-0.0575006767904297,1.0095038204101554,0.8747490796844938,1.0241574211689353,-0.9247594539650068,True,0.0021579467600217,0.0035315003039427,0.2508433894514314,1.0673975436271077,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.8552113334772214,0.13962634015954636,0.7665175742534207,0.09667135633050039,-0.08869375922380082,-0.042954983829045945,0.0%
32561,32561,269,18,-1.540392774400784,0.9681889088447324,-2.9306880482224686,True,0.2726516837138862,1.069445375001886,-1.5820067258212596,1.0419925411053272,0.5639670186204634,True,0.0037591131027257,0.0102135751126547,0.4679492526249924,1.1002054886294066,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.5882496193148397,0.3141592653589793,-1.561199750111022,0.37030046816943907,0.02704986920381769,0.05614120281045974,0.0%
32563,32563,179,200,3.0878890611986565,0.9593565142122056,-3.1257955126212664,True,-2.9559858783217936,1.0467568475562157,3.0667261536738697,0.940028284036848,1.075479478363194,True,1.418530514641437,0.0048193633526098,-2.755758184662064,1.0321724677351494,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,3.12413936106985,-2.792526803190927,3.0773076074362624,-2.855872031491929,-0.04683175363358761,-0.06334522830100167,0.0%
32566,32566,252,319,-1.8636029404370464,1.034011619667484,-2.3566165693281933,True,-0.7028811214589205,0.9899595555537916,-1.7936971634958336,0.9624661075497536,2.7311218237269546,True,0.0273370881283704,0.0025982720080397,-0.8640130538364612,1.066527709241467,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.8849555921538759,-0.715584993317675,-1.8286500519664401,-0.7834470876476911,0.056305540187435686,-0.06786209433001614,0.0%
32574,32574,198,146,-2.8075897507045813,1.0081274173353492,0.8528933180644163,True,2.6548036433637985,0.9211770660547228,-2.8531323605619865,0.9600061557517156,-2.874771311417477,True,0.0009312484962174,0.0013510288195378,2.405034326023748,0.9484607308376458,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.827433388230814,2.548180707911721,-2.8303610556332837,2.529918984693773,-0.002927667402469875,-0.018261723217948053,0.0%
32585,32585,321,190,-0.5567537638034689,1.0086997806985507,-1.5216096779489992,True,-3.0676875525809644,1.0604550336844052,-0.5543422627383662,1.0649195147980863,-1.19354317615169,True,0.0081454718456228,0.8064504542738019,-2.986582238560433,1.0693809988112193,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.6806784082777888,-2.96705972839036,-0.5555480132709176,-3.0271348955706987,0.12513039500687112,-0.060075167180338764,0.0%
32596,32596,302,8,-1.1159074856646591,0.9520377502892844,-1.7144918859644855,True,0.0548850418332582,1.055357813761031,-1.1190875767148372,1.03367724220098,-1.2412645501052866,True,1.2814893029629362,0.6182668534621483,-0.0131316975840052,1.0890791693245951,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.0122909661567112,0.13962634015954636,-1.117497531189748,0.020876672124626072,-0.10520656503303674,-0.11874966803492029,0.0%
32602,32602,195,330,-3.0637729448312307,1.0832981097368473,-0.6454053668112799,True,-0.3727050974497662,1.0808322869092066,-2.662961489665627,0.9652176095685996,-2.7714842705530223,True,0.491418207500753,1.4107039620203998,-0.4506319130603108,1.0298494058717842,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.8797932657906435,-0.5235987755982991,-2.863367217248429,-0.4116685052550384,0.016426048542214775,0.1119302703432608,0.0%
32608,32608,117,336,1.9421862650775248,1.0104508115879027,1.7466297195627385,True,-0.4153013586893172,1.03571048934211,2.059750984863128,0.9880672222380622,2.413080530306124,True,0.0015208431370873,1.2931268729390162,-0.4967580370592031,1.010577778315635,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.0420352248333655,-0.4188790204786388,2.0009686249703265,-0.4560296978742602,-0.04106659986303904,-0.0371506773956214,0.0%
32622,32622,82,107,1.3216395787299755,1.077481097922577,1.4338699586179455,True,2.032898161254713,1.0531481417149688,1.400036645186548,0.976469095341324,1.1541198584053896,True,1.385404723059635,0.0032859799058724,1.814911178264132,1.1275760735099911,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.4311699866353502,1.8675022996339325,1.3608381119582615,1.9239046697594224,-0.0703318746770887,0.056402370125489834,0.0%
32628,32628,162,149,2.8585884333580385,0.9768882260055788,-3.125762108681573,True,2.525501859797263,1.0254054507101178,2.8667478109423894,0.9803932452610016,-2.0279226015848177,True,0.0044974939113964,0.001206342398316,2.668133076592037,0.9765305553069232,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.827433388230814,2.600540585471551,2.862668122150213,2.59681746819465,0.03523473391939903,-0.0037231172769010955,0.0%
32642,32642,108,329,1.8661883853111736,1.021147941088162,-0.6772710450098349,True,-0.6227050369808105,1.0233047315868755,2.09690089358798,1.0826673832384608,1.576025068989748,True,0.0055787593213799,1.2758245845760932,-0.4289968766106542,0.9447634239147232,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.8849555921538759,-0.5410520681182422,1.9815446394495773,-0.5258509567957321,0.09658904729570139,0.015201111322510152,0.0%
32643,32643,308,199,-1.009048249843432,0.9886006495642792,-1.2678229059755823,True,-2.866646814641415,1.053805978372237,-0.8411867178419192,1.0351777415666783,-0.5252359867533681,True,1.4177021637456584,0.0035817597500027,-2.8390715157880986,1.0660250113384322,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.9075712110370509,-2.8099800957108703,-0.9251174838426754,-2.852859165214757,-0.017546272805624603,-0.042879069503886785,0.0%
32645,32645,18,29,0.1216414068625816,0.9953952519943088,-1.6948765971828508,True,0.8118505481373834,1.0207687826921588,0.5739884613760509,1.0471226412560175,1.4928811486770146,True,0.0020495135263028,0.0035329572436519,0.3993506364947213,1.0333968545723389,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.3141592653589793,0.5061454830783556,0.3478149341193162,0.6056005923160526,0.03365566876033691,0.09945510923769692,0.0%
32652,32652,68,170,1.2934719205912382,1.009225851016664,1.85474059843064,True,2.9337488954601234,1.1073048639850775,1.1429310651371023,1.0486305682882386,1.7903780829937948,True,0.0044024665036274,0.0024588553527021,2.92564833544646,1.078529051075108,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.1868238913561442,2.9670597283903604,1.2182014928641696,2.929698615453292,0.03137760150802544,-0.037361112937068314,0.0%
32657,32657,124,356,2.189543181095212,0.9845267539417908,1.2388242525975146,True,-0.042003681876397,0.941339369304672,2.1020137526742912,0.9587275882096165,1.8425328264103675,True,0.005144394073924,1.422839651784754,-0.0175008950976329,1.0545962774856978,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.1642082724729685,-0.06981317007977328,2.1457784668847513,-0.029752288487014944,-0.018429805588217166,0.04006088159275833,0.0%
32659,32659,68,113,1.3721731049251908,1.0129894381886804,1.6663961571854358,True,1.8391827273366832,1.0336053428578278,1.2163189067465534,1.0015315427778633,0.1039584478778682,True,1.5896863357587234,0.007089267660669,1.898802318708228,1.0532809370310876,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.1868238913561442,1.9722220547535925,1.2942460058358716,1.868992523022455,0.1074221144797274,-0.10322953173113736,0.0%
32682,32682,78,125,1.3319184123742351,1.0266678256203188,-0.6322736642039609,True,2.2357588312356147,0.998798723270128,1.5018943348558031,0.9697335628805028,2.7573506681608504,True,0.006729436094511,1.4032854888600863,2.3156694371590545,1.022523560139328,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.361356816555577,2.181661564992912,1.416906373615019,2.275714134197334,0.055549557059441965,0.09405256920442184,0.0%
32696,32696,342,56,-0.3474159197210638,1.0519517256599875,-0.6292546884698409,True,1.0529800328702976,0.9948933787452896,-0.3154255791419174,0.9345389571938358,-2.678854013147092,True,1.4750075748260667,0.0095513521479494,0.9880494956263044,0.981549360224642,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.3141592653589793,0.9773843811168246,-0.33142074943149025,1.0205147642483006,-0.017261484072511,0.043130383131475956,0.0%
32713,32713,89,185,1.5388604951156948,1.0033244189891526,1.8335704344099524,True,-3.0992208092095224,0.9922464038810898,1.494527837347722,1.0492796757267182,1.1932244287357303,True,0.0055127482018944,1.5295172399281052,-3.003079114070706,1.010717348618491,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.5533430342749532,-3.0543261909900767,1.5166941662317077,-3.051149961640114,-0.03664886804324551,0.003176229349962875,0.0%
32714,32714,102,100,1.7127018683394688,0.9554123795738332,-2.6431957552392,True,1.4893911475181876,1.0587017438512591,1.8200412846888632,1.022558371826958,1.1196168107421909,True,0.0023325211284189,0.0128916754008353,1.6652517088377008,1.043431142836657,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.7802358370342162,1.7453292519943295,1.7663715765141657,1.5773214281779442,-0.013864260520050513,-0.16800782381638538,0.0%
32724,32724,181,185,3.1155601540091262,0.9185267969932568,-2.990040431819759,True,-3.1105629430153643,0.9796821870584762,3.0755321586292035,0.9338520105490894,1.4096002915346186,True,1.4216773788620596,0.0038137812599045,-3.032848950571178,1.0480705547265603,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.1241393610698496,-3.0543261909900767,3.0955461563191635,-3.0717059467932715,-0.06349978979057337,-0.017379755803194726,0.0%
32727,32727,244,120,-1.989771256318248,1.0670826906377524,-0.8681708224659733,True,2.0054767621992617,1.0575366140058402,-2.0091623818457576,1.0009856520378024,-2.1140249048951154,True,1.0664688361347687,1.2872535290162836,2.0925380959319875,1.007211657670387,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.0245819323134224,2.0943951023931953,-1.9994668190820029,2.0490074290656235,0.02511511323141956,-0.04538767332757176,0.0%
32731,32731,147,139,2.8971010185534034,0.9921813112037636,2.9691594552075005,True,2.2961625601195013,0.9808763334236676,2.538268104605124,1.050964006808931,0.1823396001946208,True,0.00126834882943,0.0051717019407284,2.5157797471050385,1.0042371510420212,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.5656340004316642,2.426007660272118,2.717684561579264,2.4059711536122697,0.1520505611475999,-0.02003650665984848,0.0%
32733,32733,28,134,0.4764901874162292,1.0762775988305604,1.5552060298922403,True,2.5621483521245323,1.0423867055368832,0.6188435061392036,1.051762745962104,0.5114010642067399,True,0.0029775042716565,1.2282827155668152,2.362760764715063,1.0285539366135452,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.4886921905584123,2.3387411976724017,0.5476668467777159,2.4624545584197977,0.05897465621930365,0.12371336074739588,0.0%
